,age,job,salary,balance,default,housing,loan,contact,day,month,duration,campaign,previous,poutcome,target,marital,education
43165,57,unemployed,8000.0,79,no,yes,no,unknown,1,mar,60,1,2,failure,no,divorced,secondary
43166,38,technician,60000.0,0,no,no,no,unknown,1,mar,10,1,0,unknown,no,single,secondary
43167,65,unemployed,8000.0,3195,no,no,no,telephone,2,mar,904,1,0,unknown,yes,married,secondary
43168,59,management,100000.0,315,no,no,no,cellular,2,mar,591,1,2,failure,yes,married,tertiary
43169,37,management,100000.0,1113,no,no,no,cellular,2,mar,229,1,1,success,yes,married,tertiary
43170,28,blue-collar,20000.0,-46,no,yes,no,cellular,2,mar,525,1,11,failure,yes,single,secondary
43171,29,admin.,50000.0,8,no,no,yes,cellular,2,mar,107,1,0,unknown,no,single,tertiary
43172,27,technician,60000.0,1075,no,no,no,cellular,2,mar,658,1,0,unknown,yes,single,tertiary
43173,49,admin.,50000.0,228,no,yes,no,cellular,2,mar,368,1,0,unknown,yes,single,tertiary
43174,31,admin.,50000.0,4129,no,no,no,cellular,2,mar,105,1,1,failure,no,single,tertiary
43175,38,services,70000.0,91,no,no,no,cellular,2,mar,207,1,0,unknown,yes,single,secondary
43176,36,technician,60000.0,1407,no,no,no,cellular,2,mar,328,1,3,other,no,single,secondary
43177,28,technician,60000.0,598,no,yes,no,cellular,2,mar,177,1,2,failure,yes,single,secondary
43178,51,technician,60000.0,0,no,no,no,cellular,2,mar,539,2,0,unknown,yes,married,tertiary
43179,26,services,70000.0,162,no,yes,no,cellular,2,mar,185,2,8,other,no,single,secondary
43180,56,retired,55000.0,1947,no,no,no,cellular,2,mar,225,2,5,failure,yes,married,primary
43181,37,management,100000.0,1027,no,yes,no,cellular,2,mar,313,1,2,success,yes,single,tertiary
43182,47,technician,60000.0,235,no,no,no,cellular,2,mar,136,2,1,other,yes,married,primary
43183,60,retired,55000.0,2,no,no,no,cellular,2,mar,228,4,2,other,yes,divorced,tertiary
43184,42,technician,60000.0,4945,no,yes,no,cellular,2,mar,311,2,0,unknown,yes,married,secondary
43185,27,student,4000.0,311,no,no,no,telephone,2,mar,187,3,1,other,yes,single,tertiary
43186,40,unemployed,8000.0,7968,no,no,no,cellular,2,mar,263,2,2,success,yes,single,tertiary
43187,25,student,4000.0,154,no,no,no,cellular,3,mar,141,1,2,failure,yes,single,secondary
43188,90,retired,55000.0,712,no,no,no,telephone,3,mar,557,1,0,unknown,yes,divorced,primary
43189,29,student,4000.0,7585,no,no,no,cellular,3,mar,145,2,1,failure,yes,single,unknown
43190,29,technician,60000.0,2489,no,yes,no,cellular,3,mar,355,1,5,failure,yes,single,tertiary
43191,68,retired,55000.0,1146,no,no,no,cellular,3,mar,153,2,3,success,yes,married,secondary
43192,38,admin.,50000.0,1559,no,no,no,cellular,3,mar,136,2,1,failure,yes,married,secondary
43193,34,admin.,50000.0,5320,no,no,no,cellular,3,mar,114,6,5,other,no,married,secondary
43194,23,student,4000.0,287,no,no,no,telephone,3,mar,700,3,1,other,no,single,secondary
43195,66,housemaid,16000.0,3701,no,no,no,telephone,3,mar,834,1,0,unknown,yes,divorced,primary
43196,47,management,100000.0,0,no,yes,no,cellular,4,mar,194,2,3,failure,no,married,tertiary
43197,63,retired,55000.0,2896,no,no,no,cellular,4,mar,180,2,0,unknown,yes,married,secondary
43198,32,management,100000.0,354,no,no,no,cellular,4,mar,177,2,5,other,yes,single,tertiary
43199,34,student,4000.0,242,no,no,no,telephone,4,mar,364,2,2,failure,no,single,unknown
43200,32,management,100000.0,2667,no,yes,no,cellular,4,mar,251,1,4,failure,yes,married,tertiary
43201,42,management,100000.0,144,no,no,no,cellular,4,mar,148,1,4,failure,yes,married,tertiary
43202,39,technician,60000.0,508,no,no,no,cellular,4,mar,431,1,3,failure,no,married,tertiary
43203,30,management,100000.0,359,no,no,no,cellular,4,mar,117,2,0,unknown,no,married,tertiary
43204,58,housemaid,16000.0,11494,no,no,no,telephone,4,mar,220,7,0,unknown,no,single,secondary
43205,26,admin.,50000.0,760,no,yes,no,cellular,4,mar,456,2,5,success,yes,single,tertiary
43206,63,unknown,60000.0,367,no,no,no,telephone,4,mar,262,1,6,failure,no,married,secondary
43207,73,retired,55000.0,1050,no,no,no,cellular,4,mar,562,3,2,failure,yes,single,secondary
43208,70,retired,55000.0,6850,no,no,no,telephone,5,mar,252,3,1,failure,no,divorced,secondary
43209,68,retired,55000.0,2820,no,no,no,cellular,5,mar,158,1,3,success,no,married,tertiary
43210,26,student,4000.0,5296,no,no,no,cellular,5,mar,229,1,1,failure,yes,single,secondary
43211,33,management,100000.0,1390,no,no,no,cellular,5,mar,77,1,5,failure,no,married,tertiary
43212,60,admin.,50000.0,12980,no,no,no,cellular,5,mar,115,1,0,unknown,yes,married,secondary
43213,25,blue-collar,20000.0,509,no,no,no,cellular,5,mar,418,1,0,unknown,yes,single,secondary
43214,64,retired,55000.0,1644,no,no,no,telephone,5,mar,341,4,4,success,yes,married,tertiary
43215,26,student,4000.0,294,no,no,no,cellular,5,mar,87,1,2,success,yes,single,tertiary
43216,27,admin.,50000.0,3529,no,no,yes,cellular,5,mar,162,1,2,failure,no,single,secondary
43217,68,retired,55000.0,451,no,no,no,cellular,5,mar,373,1,0,unknown,yes,married,primary
43218,30,blue-collar,20000.0,201,no,yes,no,cellular,5,mar,116,7,13,success,no,married,primary
43219,30,technician,60000.0,3192,no,yes,no,cellular,5,mar,172,2,0,unknown,no,married,tertiary
43220,39,services,70000.0,53,no,no,no,unknown,5,mar,257,1,1,failure,yes,married,secondary
43221,54,housemaid,16000.0,2473,no,no,no,cellular,5,mar,607,2,0,unknown,yes,married,tertiary
43222,40,unemployed,8000.0,334,no,no,no,cellular,5,mar,219,1,6,other,yes,single,secondary
43223,46,admin.,50000.0,0,no,yes,no,cellular,5,mar,135,1,0,unknown,no,married,secondary
43224,64,retired,55000.0,1220,no,no,no,cellular,5,mar,84,1,1,failure,no,married,secondary
43225,37,management,100000.0,6771,no,no,no,cellular,5,mar,319,1,0,unknown,yes,married,tertiary
43226,36,services,70000.0,52,no,yes,no,cellular,5,mar,498,2,7,success,yes,married,secondary
43227,33,management,100000.0,2240,no,no,no,cellular,8,mar,264,2,1,success,yes,divorced,tertiary
43228,34,admin.,50000.0,798,no,yes,no,cellular,8,mar,284,2,0,unknown,no,married,tertiary
43229,32,unemployed,8000.0,1429,no,no,no,cellular,8,mar,150,4,0,unknown,no,single,primary
43230,49,self-employed,60000.0,3293,no,no,no,cellular,8,mar,111,3,6,other,no,divorced,tertiary
43231,51,management,100000.0,2635,no,no,no,cellular,8,mar,209,2,3,success,no,married,tertiary
43232,83,retired,55000.0,4761,no,no,no,telephone,8,mar,659,1,0,unknown,yes,married,tertiary
43233,45,student,4000.0,1527,no,no,no,cellular,8,mar,132,1,0,unknown,yes,single,unknown
43234,31,technician,60000.0,1570,no,yes,no,cellular,8,mar,277,4,1,failure,yes,married,tertiary
43235,38,student,4000.0,444,no,no,no,cellular,8,may,157,3,6,success,no,single,unknown
43236,51,admin.,50000.0,0,no,yes,yes,cellular,8,mar,124,2,0,unknown,yes,married,tertiary
43237,64,unemployed,8000.0,588,no,no,no,cellular,8,mar,409,1,0,unknown,yes,divorced,secondary
43238,59,unemployed,8000.0,957,no,no,no,cellular,8,mar,301,1,2,success,yes,married,secondary
43239,33,management,100000.0,224,no,no,no,cellular,8,mar,241,2,0,unknown,yes,single,tertiary
43240,36,blue-collar,20000.0,444,no,no,no,cellular,8,mar,139,6,2,failure,no,married,unknown
43241,35,management,100000.0,2161,no,no,no,cellular,9,mar,139,2,3,success,yes,married,tertiary
43242,69,retired,55000.0,426,no,no,no,telephone,9,mar,225,1,1,success,yes,married,unknown
43243,31,management,100000.0,147,no,no,no,cellular,9,mar,469,1,2,success,yes,single,tertiary
43244,73,retired,55000.0,508,no,no,no,cellular,9,mar,176,1,0,unknown,yes,married,primary
43245,76,retired,55000.0,802,no,no,no,cellular,9,mar,241,1,5,success,yes,divorced,primary
43246,35,technician,60000.0,294,no,yes,no,cellular,9,may,301,1,4,success,yes,married,secondary
43247,28,management,100000.0,1825,no,no,no,cellular,9,mar,236,1,0,unknown,yes,single,tertiary
43248,34,management,100000.0,158,no,no,no,cellular,9,mar,212,3,6,success,yes,married,tertiary
43249,33,management,100000.0,0,no,yes,no,cellular,9,mar,305,1,1,success,yes,married,tertiary
43250,36,services,70000.0,4721,no,no,no,cellular,9,mar,288,2,3,success,yes,married,secondary
43251,44,management,100000.0,282,no,no,no,cellular,9,mar,700,2,3,success,yes,married,unknown
43252,19,student,4000.0,108,no,no,no,cellular,9,mar,273,2,1,success,yes,single,unknown
43253,29,management,100000.0,2344,no,yes,no,cellular,9,mar,265,2,0,unknown,no,single,tertiary
43254,28,management,100000.0,187,no,no,no,cellular,9,mar,295,1,0,unknown,yes,single,tertiary
43255,51,blue-collar,20000.0,3764,no,no,no,telephone,9,mar,450,3,6,success,yes,married,primary
43256,52,unemployed,8000.0,1416,no,no,no,cellular,10,mar,436,2,1,success,yes,married,secondary
43257,61,retired,55000.0,2801,no,yes,yes,cellular,10,mar,239,1,0,unknown,yes,married,secondary
43258,51,admin.,50000.0,66,no,yes,no,cellular,10,mar,138,1,2,failure,no,divorced,tertiary
43259,29,admin.,50000.0,1448,no,no,no,cellular,10,mar,217,1,7,other,no,single,secondary
43260,70,retired,55000.0,647,no,no,no,telephone,10,mar,152,1,1,failure,no,married,unknown
43261,46,management,100000.0,461,no,no,no,cellular,10,mar,127,1,2,success,no,divorced,tertiary
43262,71,retired,55000.0,2171,no,no,no,cellular,10,mar,625,4,0,unknown,no,married,primary
43263,39,management,100000.0,494,no,no,no,cellular,10,mar,106,2,3,failure,yes,married,tertiary
43264,58,management,100000.0,1016,no,no,no,telephone,11,mar,78,2,1,failure,no,married,tertiary
43265,37,management,100000.0,0,no,no,no,cellular,11,mar,129,4,2,failure,no,married,tertiary
43266,26,admin.,50000.0,3730,no,yes,no,cellular,11,mar,93,1,4,other,no,single,tertiary
43267,79,retired,55000.0,3025,no,no,no,telephone,11,mar,184,1,6,success,no,married,primary
43268,37,unemployed,8000.0,1978,no,no,no,cellular,11,mar,335,1,0,unknown,yes,married,secondary
43269,29,management,100000.0,1351,no,no,no,cellular,11,mar,228,1,1,failure,no,single,tertiary
43270,75,retired,55000.0,1765,no,no,no,telephone,11,mar,282,2,2,success,no,married,primary
43271,64,retired,55000.0,43,no,no,no,cellular,11,mar,117,1,1,success,no,married,primary
43272,54,management,100000.0,7010,no,no,no,cellular,11,mar,275,2,0,unknown,no,divorced,tertiary
43273,33,self-employed,60000.0,1676,no,yes,no,cellular,12,mar,102,2,2,failure,no,married,tertiary
43274,27,management,100000.0,948,no,yes,no,cellular,12,mar,121,2,1,failure,no,single,tertiary
43275,80,retired,55000.0,155,no,no,no,telephone,12,mar,290,1,2,success,yes,married,primary
43276,46,blue-collar,20000.0,640,no,yes,no,cellular,12,mar,215,1,4,success,yes,married,secondary
43277,61,admin.,50000.0,4608,no,no,no,cellular,12,mar,212,1,0,unknown,yes,married,secondary
43278,72,retired,55000.0,951,no,no,yes,cellular,12,mar,229,3,1,failure,yes,married,secondary
43279,36,management,100000.0,495,no,no,no,cellular,12,mar,213,3,6,success,yes,married,tertiary
43280,40,management,100000.0,1509,no,no,no,cellular,15,mar,144,2,1,failure,no,single,tertiary
43281,41,management,100000.0,298,no,no,no,cellular,15,mar,209,2,4,failure,no,married,tertiary
43282,33,technician,60000.0,1,no,yes,no,cellular,15,mar,261,4,0,unknown,no,married,secondary
43283,27,student,4000.0,3754,no,no,no,cellular,15,mar,106,3,1,other,no,single,secondary
43284,77,retired,55000.0,29340,no,no,no,cellular,15,mar,257,1,2,other,yes,married,primary
43285,74,retired,55000.0,1843,no,no,no,cellular,15,mar,192,1,2,success,yes,married,tertiary
43286,30,management,100000.0,1077,no,no,no,cellular,15,mar,151,1,1,failure,no,married,tertiary
43287,25,student,4000.0,839,no,no,no,cellular,15,mar,109,1,2,other,no,single,unknown
43288,35,blue-collar,20000.0,262,no,no,no,cellular,15,mar,427,1,3,success,yes,married,secondary
43289,42,admin.,50000.0,16517,no,no,no,cellular,15,mar,549,5,4,failure,no,married,secondary
43290,82,retired,55000.0,0,no,no,no,telephone,15,mar,506,2,1,other,yes,divorced,primary
43291,33,admin.,50000.0,206,no,yes,no,cellular,15,mar,287,2,0,unknown,no,single,secondary
43292,67,retired,55000.0,2027,no,no,no,cellular,15,mar,161,2,0,unknown,yes,divorced,primary
43293,71,retired,55000.0,3561,no,no,no,telephone,15,mar,577,7,0,unknown,yes,married,tertiary
43294,75,retired,55000.0,852,no,no,no,cellular,15,mar,341,1,0,unknown,no,divorced,primary
43295,41,admin.,50000.0,6046,no,yes,yes,telephone,15,mar,300,6,2,success,yes,divorced,secondary
43296,51,blue-collar,20000.0,3844,no,no,no,cellular,15,mar,195,2,1,other,no,married,primary
43297,42,management,100000.0,1205,no,no,no,telephone,15,mar,129,1,2,success,no,married,tertiary
43298,34,blue-collar,20000.0,12409,no,no,no,cellular,16,mar,189,1,4,other,no,divorced,tertiary
43299,38,housemaid,16000.0,465,no,yes,no,cellular,16,mar,180,1,3,success,yes,single,secondary
43300,38,management,100000.0,76,no,no,no,cellular,16,mar,261,1,0,unknown,yes,married,unknown
43301,60,retired,55000.0,8332,no,no,no,cellular,16,mar,279,1,7,other,yes,married,secondary
43302,47,housemaid,16000.0,3232,no,no,no,telephone,16,mar,294,1,2,failure,no,single,tertiary
43303,60,retired,55000.0,514,no,no,no,cellular,16,mar,263,1,9,other,yes,divorced,secondary
43304,53,admin.,50000.0,1796,no,no,no,telephone,16,mar,295,1,2,success,yes,married,secondary
43305,61,retired,55000.0,5196,no,no,no,telephone,16,mar,244,2,4,other,no,married,secondary
43306,51,management,100000.0,1612,no,no,no,cellular,16,mar,384,1,5,failure,no,married,tertiary
43307,29,management,100000.0,874,no,yes,no,cellular,16,mar,231,1,2,success,yes,single,tertiary
43308,70,retired,55000.0,3782,no,no,no,cellular,16,mar,618,1,0,unknown,no,married,primary
43309,86,retired,55000.0,1817,no,no,no,cellular,16,mar,272,3,0,unknown,no,married,primary
43310,64,retired,55000.0,2140,no,no,no,cellular,16,mar,881,3,2,failure,yes,married,primary
43311,32,management,100000.0,1619,no,no,no,cellular,17,mar,184,1,2,success,no,single,tertiary
43312,28,admin.,50000.0,897,no,no,no,cellular,17,mar,395,1,1,success,no,married,secondary
43313,35,unemployed,8000.0,295,no,no,no,unknown,17,mar,473,1,0,unknown,yes,single,secondary
43314,31,student,4000.0,64,no,no,no,cellular,17,mar,181,2,3,failure,no,single,tertiary
43315,31,student,4000.0,7826,no,no,no,telephone,17,mar,133,7,0,unknown,no,single,unknown
43316,22,self-employed,60000.0,780,no,no,no,cellular,17,mar,272,3,0,unknown,yes,single,tertiary
43317,54,services,70000.0,0,no,no,no,cellular,18,mar,362,1,3,success,yes,divorced,secondary
43318,59,retired,55000.0,2126,no,no,no,cellular,18,mar,359,1,1,failure,no,married,secondary
43319,35,admin.,50000.0,304,no,no,no,cellular,18,mar,237,1,0,unknown,yes,married,secondary
43320,58,blue-collar,20000.0,1965,no,no,no,cellular,18,mar,125,1,0,unknown,no,married,primary
43321,27,technician,60000.0,1976,no,no,no,cellular,18,mar,394,2,1,other,no,single,tertiary
43322,46,management,100000.0,624,no,no,no,cellular,18,mar,420,1,1,other,yes,divorced,tertiary
43323,25,blue-collar,20000.0,303,no,no,no,cellular,18,mar,265,1,0,unknown,yes,single,secondary
43324,46,management,100000.0,273,no,yes,no,cellular,18,mar,910,2,4,success,yes,married,tertiary
43325,59,management,100000.0,3342,no,no,no,cellular,18,mar,467,2,6,other,yes,married,tertiary
43326,86,retired,55000.0,1503,no,no,no,telephone,18,mar,165,3,1,other,no,married,secondary
43327,35,technician,60000.0,1227,no,no,no,cellular,18,mar,593,4,6,other,yes,single,secondary
43328,52,technician,60000.0,436,no,no,yes,unknown,22,mar,95,1,0,unknown,yes,single,secondary
43329,22,technician,60000.0,283,no,yes,no,cellular,22,mar,254,2,0,unknown,yes,single,secondary
43330,31,management,100000.0,3384,no,no,no,cellular,22,mar,247,3,3,success,yes,single,tertiary
43331,43,management,100000.0,2367,no,no,no,cellular,22,mar,173,2,4,success,yes,divorced,tertiary
43332,35,management,100000.0,5958,no,yes,no,cellular,22,mar,215,1,0,unknown,yes,single,tertiary
43333,60,admin.,50000.0,3735,no,no,no,cellular,22,mar,248,1,10,success,yes,married,secondary
43334,37,technician,60000.0,1458,no,no,no,cellular,22,mar,344,1,1,success,no,married,secondary
43335,54,management,100000.0,2693,no,no,no,cellular,22,mar,222,1,6,other,yes,married,secondary
43336,27,management,100000.0,6791,no,no,no,telephone,22,mar,174,2,28,success,no,single,tertiary
43337,72,retired,55000.0,4657,no,no,no,telephone,23,mar,255,1,8,success,yes,married,primary
43338,42,unemployed,8000.0,0,no,yes,yes,cellular,23,mar,158,1,12,failure,no,married,secondary
43339,29,self-employed,60000.0,3290,no,no,no,cellular,23,mar,136,1,2,success,yes,single,tertiary
43340,29,self-employed,60000.0,655,no,no,no,cellular,23,mar,273,1,0,unknown,yes,single,tertiary
43341,30,student,4000.0,1681,no,no,no,cellular,23,mar,128,1,2,success,yes,single,secondary
43342,28,management,100000.0,866,no,no,no,cellular,23,mar,191,2,0,unknown,yes,single,tertiary
43343,43,services,70000.0,774,no,no,no,cellular,25,mar,101,1,1,success,yes,married,secondary
43344,37,services,70000.0,2678,no,no,no,cellular,25,mar,156,1,0,unknown,yes,married,secondary
43345,46,management,100000.0,5993,no,no,no,cellular,25,mar,151,1,2,failure,no,single,secondary
43346,62,management,100000.0,3371,no,no,no,cellular,25,mar,187,1,2,success,yes,married,tertiary
43347,20,student,4000.0,179,no,no,no,cellular,25,mar,196,3,3,failure,no,single,unknown
43348,77,management,100000.0,5619,no,no,no,cellular,25,mar,189,1,0,unknown,no,married,tertiary
43349,26,management,100000.0,1370,no,no,no,cellular,25,mar,231,1,1,other,no,single,tertiary
43350,57,management,100000.0,10583,no,no,no,cellular,25,mar,272,1,6,success,yes,married,tertiary
43351,58,services,70000.0,307,no,no,no,telephone,25,mar,282,2,0,unknown,no,married,secondary
43352,26,student,4000.0,8750,no,no,no,cellular,26,mar,98,2,0,unknown,no,married,tertiary
43353,57,housemaid,16000.0,780,no,no,no,cellular,26,mar,94,2,0,unknown,no,married,primary
43354,33,management,100000.0,4176,no,no,no,cellular,26,mar,288,3,0,unknown,yes,single,tertiary
43355,47,management,100000.0,334,no,yes,no,cellular,26,mar,360,1,8,failure,yes,single,tertiary
43356,60,retired,55000.0,2060,no,no,no,cellular,26,mar,454,1,3,other,no,married,secondary
43357,39,technician,60000.0,393,no,no,no,cellular,26,mar,281,1,0,unknown,yes,single,tertiary
43358,30,management,100000.0,2994,no,yes,no,cellular,26,mar,156,1,1,other,no,married,tertiary
43359,82,retired,55000.0,1419,no,no,no,telephone,26,mar,139,1,0,unknown,no,divorced,primary
43360,59,retired,55000.0,4007,no,no,no,cellular,26,mar,157,2,4,failure,no,married,primary
43361,72,retired,55000.0,0,no,no,no,cellular,26,mar,201,3,3,failure,no,married,primary
43362,35,admin.,50000.0,957,no,yes,no,cellular,26,mar,263,4,4,failure,no,married,tertiary
43363,70,management,100000.0,1295,no,no,no,cellular,26,mar,698,1,0,unknown,no,married,tertiary
43364,30,self-employed,60000.0,916,no,no,no,cellular,29,mar,92,2,2,success,yes,single,tertiary
43365,36,admin.,50000.0,1145,no,yes,no,cellular,29,mar,198,2,3,failure,no,married,tertiary
43366,45,technician,60000.0,2981,no,yes,yes,cellular,29,mar,88,3,3,failure,no,married,secondary
